ID,FECHA_UTC,HORA_UTC,FECHA_CORTE,LATITUD,LONGITUD,PROFUNDIDAD,MAGNITUD,EPICENTRO,DEPARTAMENTO
3273,19870426,113727,20223006,-8.44,-75.91,165,4.6,PERU,LORETO
3332,19870611,185121,20223006,-2.99,-76.89,125,5,PERU,LORETO
3356,19870624,15540,20223006,-5.11,-77.56,59,4.6,PERU,LORETO
3396,19870731,212641,20223006,-5.36,-77.08,65,4.7,PERU,LORETO
3415,19870903,185624,20223006,-5.75,-76.47,148,4.6,PERU,LORETO
3471,19871024,212244,20223006,-7.15,-74.3,146,5.5,PERU,LORETO
3506,19871213,124307,20223006,-7.9,-75.53,157,4.6,PERU,LORETO
3511,19871221,75542,20223006,-2.82,-77.07,150,5.1,PERU,LORETO
3525,19880117,105807,20223006,-3.075,-75.479,136,4.4,PERU,LORETO
3555,19880317,120242,20223006,-5.853,-76.414,33,5,PERU,LORETO
3573,19880413,220622,20223006,-3.35,-75.86,138,5.3,PERU,LORETO
3613,19880803,141746,20223006,-6.98,-75.89,80,5.2,PERU,LORETO
3637,19881114,100659,20223006,-4.89,-77.46,73,4.9,PERU,LORETO
3651,19890118,173219,20223006,-7.33,-75,156,5.7,PERU,LORETO
3682,19890226,101228,20223006,-4.63,-77.4,52,5.2,PERU,LORETO
3789,19890504,103002,20223006,-6.04,-76.2,58,5.8,PERU,LORETO
3801,19890511,92604,20223006,-5.8,-76.72,124,5.1,PERU,LORETO
3814,19890520,153535,20223006,-5.93,-76.22,55,5.3,PERU,LORETO
3896,19891009,100316,20223006,-4.13,-77.05,152,5.8,PERU,LORETO
3902,19891018,122642,20223006,-7.33,-74.15,172,4.5,PERU,LORETO
3909,19891026,31016,20223006,-7.85,-75.68,40,4.5,PERU,LORETO
3916,19891108,101509,20223006,-5.623,-76.026,33,5,PERU,LORETO
3929,19891203,141646,20223006,-7.65,-74.59,177,6.3,PERU,LORETO
3933,19891207,163833,20223006,-4.276,-76.526,124,5.1,PERU,LORETO
3947,19891217,226,20223006,-4.6,-76.65,165,4.9,PERU,LORETO
3960,19891220,112322,20223006,-5.35,-76.83,57,4.9,PERU,LORETO
3971,19891224,211756,20223006,-7.64,-76.03,82,4.6,PERU,LORETO
3972,19891224,220127,20223006,-7.44,-75.31,163,4.8,PERU,LORETO
4065,19900219,205818,20223006,-4.8,-77.54,126,4.5,PERU,LORETO
4084,19900313,194034,20223006,-3.429,-76.913,112,5.6,PERU,LORETO
4090,19900316,85103,20223006,-6.94,-75.54,14,5.3,PERU,LORETO
4095,19900322,91302,20223006,-7.07,-74.13,167,4.7,PERU,LORETO
4122,19900418,33200,20223006,-3.67,-76.73,146,4.9,PERU,LORETO
4125,19900421,192642,20223006,-2.99,-77.673,33,4.5,PERU,LORETO
4138,19900502,93230,20223006,-8.14,-75.71,154,4.8,PERU,LORETO
4165,19900530,95311,20223006,-5.94,-76.03,18,5.2,PERU,LORETO
4189,19900601,105923,20223006,-5.53,-76.84,44,4.7,PERU,LORETO
4195,19900602,173835,20223006,-7.45,-74.92,161,4.8,PERU,LORETO
4199,19900603,75723,20223006,-5.73,-76.82,56,5.1,PERU,LORETO
4205,19900606,1447,20223006,-5.52,-76.73,60,4.5,PERU,LORETO
4210,19900607,231420,20223006,-5.3,-77.42,15,4.8,PERU,LORETO
4233,19900615,72151,20223006,-5.57,-76.84,49,5.2,PERU,LORETO
4327,19900818,110735,20223006,-2.75,-76.54,138,5.3,PERU,LORETO
4378,19900915,13823,20223006,-7,-74.45,149,4.5,PERU,LORETO
4392,19901006,14942,20223006,-7.92,-74.68,173,5,PERU,LORETO
4407,19901021,151044,20223006,-3.989,-77.274,116,5.4,PERU,LORETO
4412,19901028,22744,20223006,-4.816,-76.898,33,4.8,PERU,LORETO
4414,19901101,134803,20223006,-7.202,-76.069,112,4.6,PERU,LORETO
